url;image;inventoryNumber;description;date;dating;place;otherNames;material;technique;team;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=593&fraza=&idx=666162c7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_017.jpg";M?J-XVI 1744 / 00 / 017; Trzech m??czyzn na spacerze, w kadrze górna cz??? sylwetek. Od lewej: m??czyzna w kapeluszu i ciemnym p?aszczu, niewysoki rotmistrz w p?aszczu na mundurze, wysoki m??czyzna w kapeluszu i jasnym p?aszczu, z lask? zawieszon? na przedramieniu. W ustach ma cygarniczk? w kszta?cie fajki. W tle kamieniczki, ulica.;1930-11-01 - 1930-11-30; Krotoszyn;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=593&fraza=&idx=666162c7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_017.jpg";M?J-XVI 1744 / 00 / 017; Trzech m??czyzn na spacerze, w kadrze górna cz??? sylwetek. Od lewej: m??czyzna w kapeluszu i ciemnym p?aszczu, niewysoki rotmistrz w p?aszczu na mundurze, wysoki m??czyzna w kapeluszu i jasnym p?aszczu, z lask? zawieszon? na przedramieniu. W ustach ma cygarniczk? w kszta?cie fajki. W tle kamieniczki, ulica.;1930-11-01 - 1930-11-30; Krotoszyn;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=593&fraza=&idx=666162c7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_017.jpg";M?J-XVI 1744 / 00 / 017; Trzech m??czyzn na spacerze, w kadrze górna cz??? sylwetek. Od lewej: m??czyzna w kapeluszu i ciemnym p?aszczu, niewysoki rotmistrz w p?aszczu na mundurze, wysoki m??czyzna w kapeluszu i jasnym p?aszczu, z lask? zawieszon? na przedramieniu. W ustach ma cygarniczk? w kszta?cie fajki. W tle kamieniczki, ulica.;1930-11-01 - 1930-11-30; Krotoszyn;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=594&fraza=&idx=5dbd948a;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_018.jpg";M?J-XVI 1744 / 00 / 018; Na chodniku, obok sklepu z artyku?ami gospodarstwa domowego (wida? w witrynie patelnie, narz?dzia) stoj? dwie kobiety w strojach charakterystycznych dla Cyganów (d?ugie, kolorowe spódnice, d?uga chusta).;1930-11-01 - 1930-11-30; Krotoszyn; Romki, Cyganki;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=595&fraza=&idx=7476c152;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_019.jpg";M?J-XVI 1744 / 00 / 019; Bryd? u Irène, wn?trze zamo?nego domu. Szesna?cioro cywili w strojach popo?udniowych i oficer - siedz? na intarsjowanym parkiecie, meblach i stoj?. W?ród nich siostry Leskie. Swobodna atmosfera, wi?kszo?? u?miechni?ta. W tle wysokie okna, lustro, serwantka, a na niej porcelana, m.in. wazon z przykryciem.;1930-12-01 - 1930-12-31; Warszawa;papier fotograficzny, pó?b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=596&fraza=&idx=4faa371f;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_020.jpg";M?J-XVI 1744 / 00 / 020; Sze?? osób, jeden z m??czyzn i ch?opiec niemal niewidoczni. Na wozie z sianem lub s?om?, od lewej: m??czyzna w kapeluszu, p?aszczu, z dubeltówk? w r?ku, m??czyzna w czapce, p?aszczu, z dubeltówk? opart? o rami?, kobieta w czapce i kurtce. Obok stoi m??czyzna w czapce, p?aszczu z dubeltówk? zawieszon? przez rami?.;1930-12-01 - 1930-12-31; Parzniewice (?ódzkie, maj?tek Wereszczy?skich);papier fotograficzny, matowy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=597&fraza=&idx=02ce2cc9;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_021.jpg";M?J-XVI 1744 / 00 / 021; W ciemnym pokoju siedz? dwie m?ode kobiety w swetrach i spódnicach, opisana jako Zo?ka i Anka [Anna Leska]. Wida? jasne oparcie kanapy i okno z kwiatami doniczkowymi.;1931-01-01 - 1931-01-31; Warszawa?;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=598&fraza=&idx=3912da84;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_022.jpg";M?J-XVI 1744 / 00 / 022; "Czarna Kawa" u "Platerek" [gimnazjum, które uko?czy?y siostry Leskie]. Oko?o trzydzie?ciorga m?odych uczestników siedzi i stoi w 3 rz?dach. M??czy?ni we frakach lub smokingach, dwóch w mundurach. Panie w sukniach, wiele z odkrytymi ramionami.;1931-01-01 - 1931-01-31; Warszawa, ul. Pi?kna, ?e?skie gimnazjum im. Cecylii Plater-Zyberkówny;papier fotograficzny, pó?matowy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=599&fraza=&idx=2f1bdb61;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_023.jpg";M?J-XVI 1744 / 00 / 023; W ciemnym pokoju siedz?(?) i le??(?) 4 m?ode kobiety - wida? g?ównie g?owy: Irène, Wanda Leska, Anna Leska [Anka] i Nina Kotli?ska [Ninon]. Anna Leska trzyma w z?bach nó? - maczet?? Na pierwszym planie haftowane poduszki. W g??bi okno.;1931-01-01 - 1931-01-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=600&fraza=&idx=14c72d2c;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_024.jpg";M?J-XVI 1744 / 00 / 024; W ciemnym pokoju le?? na ?ó?ku dwie m?ode kobiety ubrane na ciemno: Wanda Leska i Nina Kotli?ska [Ninon]. G?owy trzymaj? na kolanach trzeciej. ?ó?ko przykryte kolorow? kap?, wida? tak?e kolorowe poduszki. Wanda trzyma w r?ku jasny papier. Z lewej z?ocona noga mebla.;1931-01-01 - 1931-01-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=601&fraza=&idx=59a336fa;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_025.jpg";M?J-XVI 1744 / 00 / 025; Spotkanie u Irène. 24 osoby w dobrym humorze - siedz? na intarsjowanym parkiecie, meblach i stoj?. W?ród nich siostry Wanda i Anna Leskie. Wi?kszo?? m??czyzn w garniturach, kobiety w sukniach, wiele z odkrytymi ramionami, w bi?uterii. Wn?trze zamo?nego domu. W tle wysokie okna, lustro.;1931-02-01 - 1931-02-28; Warszawa;papier fotograficzny, pó?b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=601&fraza=&idx=59a336fa;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_025.jpg";M?J-XVI 1744 / 00 / 025; Spotkanie u Irène. 24 osoby w dobrym humorze - siedz? na intarsjowanym parkiecie, meblach i stoj?. W?ród nich siostry Wanda i Anna Leskie. Wi?kszo?? m??czyzn w garniturach, kobiety w sukniach, wiele z odkrytymi ramionami, w bi?uterii. Wn?trze zamo?nego domu. W tle wysokie okna, lustro.;1931-02-01 - 1931-02-28; Warszawa;papier fotograficzny, pó?b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=601&fraza=&idx=59a336fa;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_025.jpg";M?J-XVI 1744 / 00 / 025; Spotkanie u Irène. 24 osoby w dobrym humorze - siedz? na intarsjowanym parkiecie, meblach i stoj?. W?ród nich siostry Wanda i Anna Leskie. Wi?kszo?? m??czyzn w garniturach, kobiety w sukniach, wiele z odkrytymi ramionami, w bi?uterii. Wn?trze zamo?nego domu. W tle wysokie okna, lustro.;1931-02-01 - 1931-02-28; Warszawa;papier fotograficzny, pó?b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=602&fraza=&idx=627fc0b7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_026.jpg";M?J-XVI 1744 / 00 / 026; O?nie?ony plac, w g??bi budynki. Po lewej stoi ko? ciemnej ma?ci, w kantarze, za uwi?z trzyma ?o?nierz w czapce, kurtce mundurowej, bryczesach i d?ugich butach. Obok Wanda Leska w zarzuconym na strój je?dziecki futrze i w kapeluszu. Kazik to jej ulubiony ko?.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=603&fraza=&idx=c2acf534;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_027.jpg";M?J-XVI 1744 / 00 / 027; Ulubiony ko? Wandy Leskiej - Kazik. Po lewej stoi ko? ciemnej ma?ci z gwiazdk? na czole (wida? tylko g?ow? w kantarze). Za uwi?z trzyma ?o?nierz w czapce i kurtce mundurowej (wida? tylko górn? cz??? sylwetki). W g??bi budynki.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=604&fraza=&idx=f9700379;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_028.jpg";M?J-XVI 1744 / 00 / 028; Ko? rtm. Wilhelma Lewickiego - klacz Kikimora. Ko? ciemnej ma?ci, w og?owiu, stoi na tle ?ciany budynku. Za wodze przy pysku trzyma ?o?nierz w mundurze, na g?owie fura?erka. Dó? budynku z podmurówk? z kamieni, dwa otwarte okna - typ stosowany cz?sto w stajniach.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=605&fraza=&idx=2f3db842;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_029.jpg";M?J-XVI 1744 / 00 / 029; Kazik - ulubiony ko? Wandy Leskiej. Ko? ciemnej ma?ci, z odmianami na tylnych nogach, w kantarze, stoi na tle ?ciany budynku. Za wodze przy pysku trzyma ?o?nierz w mundurze, na g?owie fura?erka. Dó? budynku z podmurówk? z kamieni, otwarte okno, 2 mniejsze okna, w tym blenda, uchylone wrota.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=606&fraza=&idx=14e14e0f;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_030.jpg";M?J-XVI 1744 / 00 / 030; Ko? rtm. Wilhelma Lewickiego - klacz Kikimora. Ko? ciemnej ma?ci, w og?owiu i pasiastej derce, stoi na tle wrót budynku. Za wodze przy pysku trzyma pp?k K. Rómmel w mundurze (rogatywka, p?aszcz, d?ugie buty). Dó? ?ciany z podmurówk? z kamieni. Za klacz? krata otworzona na ?cian? budynku.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=607&fraza=&idx=598555d9;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_031.jpg";M?J-XVI 1744 / 00 / 031; T?o nieostre, niewyra?ne. Zdj?cie na dworze. Anna Leska w futrze, z go?? g?ow?. Wida? górn? cz??? sylwetki.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=608&fraza=&idx=6259a394;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_032.jpg";M?J-XVI 1744 / 00 / 032; T?o nieostre, niewyra?ne. Wanda Leska u?miechni?ta, w p?aszczu w wypuk?e wzory, z jasnym ko?nierzem i z go?? g?ow?, obok starszy m??czyzna - gen. Roman Kawecki w garniturze. Na jego sylwetce napis: "gen. Kawecki". W kadrze górne cz??ci sylwetek.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=609&fraza=&idx=7450a271;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_033.jpg";M?J-XVI 1744 / 00 / 033; T?o nieostre, niewyra?ne. Rtm. Wilhelm Lewicki - u?miechni?ty, w mundurze, z go?? g?ow?. Trzyma r?ce w kieszeniach. W kadrze górn? cz??? sylwetki.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=609&fraza=&idx=7450a271;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_033.jpg";M?J-XVI 1744 / 00 / 033; T?o nieostre, niewyra?ne. Rtm. Wilhelm Lewicki - u?miechni?ty, w mundurze, z go?? g?ow?. Trzyma r?ce w kieszeniach. W kadrze górn? cz??? sylwetki.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=609&fraza=&idx=7450a271;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_033.jpg";M?J-XVI 1744 / 00 / 033; T?o nieostre, niewyra?ne. Rtm. Wilhelm Lewicki - u?miechni?ty, w mundurze, z go?? g?ow?. Trzyma r?ce w kieszeniach. W kadrze górn? cz??? sylwetki.;1931-03-01 - 1931-03-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=610&fraza=&idx=4f8c543c;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_034.jpg";M?J-XVI 1744 / 00 / 034; Piaszczysty plac, w g??bi ogrodzenie, budynki. Ludzie, w tym dzieci, patrz?cy na uje?d?alni?. Na pierwszym planie Wanda Leska trzyma za wodze konia Kazik. Kobieta w kapeluszu, jasnej koszuli, ciemnym krawacie, bryczesach i d?ugich butach. Ko? ciemnej ma?ci, osiod?any.;1931-04-01 - 1931-04-30; Warszawa, ul. Koszykowa 79, uje?d?alnia Wy?szej Szko?y Wojennej; W.S.W., Wy?sza Szko?a Wojenna;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=611&fraza=&idx=02e84fea;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_035.jpg";M?J-XVI 1744 / 00 / 035; Piaszczysty plac, w g??bi budowa, budynki. Na pierwszym planie rtm. Wilhelm Lewicki w skoku na klaczy Kikimora. Je?dziec w mundurze i z go?? g?ow? skacze na koniu przez stacjonat?. Ko? ciemnej ma?ci, w sportowym rz?dzie, pod siod?em jasny potnik.;1931-04-01 - 1931-04-30; Warszawa, ul. Koszykowa 79, uje?d?alnia Wy?szej Szko?y Wojennej; W.S.W., Wy?sza Szko?a Wojenna;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=612&fraza=&idx=3934b9a7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_036.jpg";M?J-XVI 1744 / 00 / 036; Piaszczysty plac, w g??bi budynki, g?ównie okaza?y gmach W.S.W. Na pierwszym planie rtm. Wilhelm Lewicki w skoku na klaczy Kikimora. Je?dziec w mundurze i z go?? g?ow? skacze na koniu przez w?ski, wysoki doublebarre. Ko? ciemnej ma?ci, w sportowym rz?dzie. Uj?cie z przodu, lekko sko?nie.;1931-04-01 - 1931-04-30; Warszawa, ul. Koszykowa 79, uje?d?alnia Wy?szej Szko?y Wojennej; Wy?sza Szko?a Wojenna;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=613&fraza=&idx=99e78c24;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_037.jpg";M?J-XVI 1744 / 00 / 037; Fragment uje?d?alni Szwadronu Sztabowego, na niej przeszkody. Konie pod je?d?cami i w r?ku, na pierwszym planie Anna Leska na stoj?cym koniu Mandaryn. Kobieta w jasnym stroju treningowym, ko? z odmianami na tylnych nogach. Z lewej ?awki i stoj?cy kibice. W g??bi stajnie i kilkupi?trowa kamienica.;1931-05-01 - 1931-05-31; Warszawa, uje?d?alnia Szwadronu Sztabowego;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=614&fraza=&idx=a23b7a69;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_038.jpg";M?J-XVI 1744 / 00 / 038; Fragment uje?d?alni Szwadronu Sztabowego. Przez nisk? stacjonatk? skacze na koniu Pa?asz Leokadia Romiszowska. Ko? w sportowym rz?dzie z napier?nikiem. Za nimi ogrodzenie, ?ywop?ot, krzewy, drzewa oraz budynki z jasn? elewacj?.;1931-05-01 - 1931-05-31; Warszawa, uje?d?alnia Szwadronu Sztabowego;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=615&fraza=&idx=8bf02fb1;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_039.jpg";M?J-XVI 1744 / 00 / 039; Fragment uje?d?alni Szwadronu Sztabowego, kilka kobiet w strojach treningowych jedzie k?usem w kó?ko. Za nimi ogrodzenie, krzewy, drzewa oraz budynki z jasn? elewacj?.;1931-05-01 - 1931-05-31; Warszawa, uje?d?alnia Szwadronu Sztabowego;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=616&fraza=&idx=b02cd9fc;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_040.jpg";M?J-XVI 1744 / 00 / 040; Fragment uje?d?alni Szwadronu Sztabowego. Przez nisk? stacjonatk? skacze na koniu Mandaryn Anna Leska. Kobieta w jasnym stroju, berecie. Ko? w sportowym rz?dzie z napier?nikiem, dobrze wida? odmiany na g?owie i tylnych nogach. Za nimi ogrodzenie, ?ywop?ot, krzewy, drzewa oraz budynki z jasn? elewacj?.;1931-05-01 - 1931-05-31; Warszawa, uje?d?alnia Szwadronu Sztabowego;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=617&fraza=&idx=fd48c22a;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_041.jpg";M?J-XVI 1744 / 00 / 041; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu ciemnej ma?ci Zofia Kuci?ska. Zdj?cie z boku, stojak zas?ania twarz amazonki (wida? ciemny strój treningowy). W tle ogrodzenie, budynki, z lewej kilka osób.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=617&fraza=&idx=fd48c22a;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_041.jpg";M?J-XVI 1744 / 00 / 041; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu ciemnej ma?ci Zofia Kuci?ska. Zdj?cie z boku, stojak zas?ania twarz amazonki (wida? ciemny strój treningowy). W tle ogrodzenie, budynki, z lewej kilka osób.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=617&fraza=&idx=fd48c22a;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_041.jpg";M?J-XVI 1744 / 00 / 041; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu ciemnej ma?ci Zofia Kuci?ska. Zdj?cie z boku, stojak zas?ania twarz amazonki (wida? ciemny strój treningowy). W tle ogrodzenie, budynki, z lewej kilka osób.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=618&fraza=&idx=c6943467;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_042.jpg";M?J-XVI 1744 / 00 / 042; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu Kazik Wanda Leska. Zdj?cie z boku. Amazonka w ciemnym stroju je?dzieckim, z go?? g?ow?. Ko? ciemnej ma?ci. W tle ogrodzenie, budynki, z lewej osoba w ciemnym p?aszczu i meloniku.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=619&fraza=&idx=d09d3582;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_043.jpg";M?J-XVI 1744 / 00 / 043; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu Mandaryn Hanna Gajewska. Zdj?cie z boku. Amazonka w ciemnym stroju je?dzieckim, z go?? g?ow?. Ko? ciemnej ma?ci. W tle ogrodzenie, budynki.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=620&fraza=&idx=eb41c3cf;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_044.jpg";M?J-XVI 1744 / 00 / 044; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu Nonsens H. Miedzi?ska (zosta?a za ruchem konia). Zdj?cie z boku. Amazonka w ciemnym stroju je?dzieckim: toczek, frak, bryczesy i d?ugie buty. Ko? ciemnej ma?ci. W tle ogrodzenie, budynki. Z lewej kilka osób.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=621&fraza=&idx=a625d819;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_045.jpg";M?J-XVI 1744 / 00 / 045; Fragment uje?d?alni Policji, przez stacjonat? skacze na koniu ?otrzyk Zofia Chodkiewiczówna. Zdj?cie z boku. Amazonka w ciemnym stroju je?dzieckim: toczek, frak, bryczesy i d?ugie buty. Ko? ciemnej ma?ci. W tle ogrodzenie, budynki. Z lewej kilku policjantów w mundurach.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=622&fraza=&idx=9df92e54;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_046.jpg";M?J-XVI 1744 / 00 / 046; Fragment uje?d?alni Policji, przez stacjonat? skacze na klaczy Lulu Hanna Sroczy?ska. Uj?cie z boku, amazonka w ciemnym stroju: melonik, frak, bryczesy i d?ugie buty. Ko? ciemnej ma?ci. W tle ogrodzenie, budynki. Z lewej cywil (wida? kapelusz) i oficer w jasnym p?aszczu.;1931-05-09 - 1931-05-09; Warszawa, uje?d?alnia Policji;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=623&fraza=&idx=3d2a1bd7;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_047.jpg";M?J-XVI 1744 / 00 / 047; Przed wyjazdem w teren. Brukowany plac lub ulica, 5 kobiet na stoj?cych w szeregu koniach ciemnej ma?ci (rz?dy sportowe, wi?kszo?? z napier?nikami). Amazonki w strojach treningowych, 4 w beretach, 1 w kapeluszu. Pierwsza i czwarta od lewej - siostry Leskie. Z ty?u budynek z kominami wentylacyjnymi.;1931-05-01 - 1931-05-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=624&fraza=&idx=06f6ed9a;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_048.jpg";M?J-XVI 1744 / 00 / 048; Przed wyjazdem w teren. Brukowana ulica ze skr?caj?cymi szynami. 5 kobiet na koniach ciemnej ma?ci. Jad? st?pem w stron? widza. Konie w rz?dach sportowych, 4 z napier?nikami. Amazonki w strojach treningowych, 4 w beretach, 1 w kapeluszu. Pierwsza i czwarta od lewej - siostry Leskie. Z ty?u budynki.;1931-05-01 - 1931-05-31; Warszawa;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, czarno-bia?a;album rodziny Leskich;
http://www.bibliotekadzisiaj.pl/mlij/index.php?sel=625&fraza=&idx=bc96b3e0;"http://www.bibliotekadzisiaj.pl/mlij/foto/1744_00_049.jpg";M?J-XVI 1744 / 00 / 049; Konkurs Klubu Sportowego Rodziny Wojskowej. Przez stacjonat? nr 9 skacze na koniu ?obuz Maria Zwierzchowska. Ko? w sportowym rz?dzie, na potniku nr 6. Amazonka w ciemnym meloniku i fraczku, ja?niejszych bryczesach. Przy przeszkodzie donice z zieleni?, inna przeszkoda. W tle budynki.;1931-05-14 - 1931-05-14; Warszawa, uje?d?alnia Szwadronu Sztabowego;papier fotograficzny, b?yszcz?cy;odbitka ?elatynowo-sreowa DOP, tonowana?;album rodziny Leskich;
